Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Marian (IN),Zach Bale,All,83,9,88.0,99.8,100.5,33.3%,21.8°,8.4°,33.3,11.1%,1,0.111,0.165,0.222,0.246,44.4%,33.3%,11.1%,48.2%,72.2%,53.8%,29.8%,55.0%,92
Cal State Fullerton,Waldier Perez,All,162,12,85.7,92.3,96.4,16.7%,6.5°,22.7°,16.7,0.0%,0,0.143,0.121,0.222,0.232,50.0%,33.3%,16.7%,35.8%,59.4%,80.5%,18.3%,34.5%,97
Canisius,Mason Cisco,All,69,14,85.2,100.2,103.5,35.7%,-6.1°,12.8°,35.7,0.0%,0,0.211,0.23,0.222,0.282,57.1%,14.3%,28.6%,37.7%,53.6%,93.3%,26.8%,23.1%,60
Cal State Fullerton,Nick Miller,All,97,16,81.9,101.2,102.9,25.0%,3.4°,4.9°,56.2,0.0%,0,0.211,0.287,0.222,0.316,37.5%,25.0%,37.5%,53.6%,71.7%,93.9%,37.3%,15.4%,64
UC Santa Barbara,Rex DeAngelis,All,175,15,86.5,89.2,92.0,13.3%,-0.6°,-8.6°,33.3,0.0%,0,0.138,0.198,0.222,0.275,60.0%,6.7%,33.3%,34.9%,55.1%,88.4%,18.6%,26.2%,90
North Dakota State,Blake Timmons,All,89,7,78.4,97.8,98.8,14.3%,-10.3°,21.7°,28.6,0.0%,0,0.211,0.113,0.222,0.207,71.4%,0.0%,28.6%,39.3%,46.3%,78.9%,33.3%,40.0%,93
Eastern Illinois,Colin Horneman,All,69,9,83.5,94.5,95.7,11.1%,13.5°,0.0°,33.3,0.0%,0,0.077,0.106,0.221,0.234,44.4%,44.4%,11.1%,37.7%,55.6%,86.7%,26.2%,26.9%,87
Young Harris,Marco Colina,All,127,26,87.7,101.3,104.0,30.8%,3.6°,9.5°,34.6,3.8%,1,0.161,0.236,0.221,0.343,46.2%,19.2%,19.2%,48.0%,64.1%,80.5%,31.7%,24.6%,84
Hofstra,Aidan Gallagher,All,72,6,90.6,97.9,98.1,50.0%,7.3°,4.6°,33.3,0.0%,0,0.077,0.122,0.221,0.26,50.0%,33.3%,16.7%,36.1%,66.7%,63.6%,10.3%,42.3%,103
Washington State,Cole Watterson,All,175,17,77.5,86.7,92.3,5.9%,2.9°,-0.9°,23.5,0.0%,0,0.2,0.141,0.221,0.21,52.9%,23.5%,23.5%,41.7%,62.5%,78.2%,20.7%,27.4%,87
Ball State,Ben Giovannetti,All,90,12,83.2,99.9,104.5,25.0%,0.3°,15.5°,33.3,0.0%,0,0.158,0.223,0.221,0.29,66.7%,16.7%,16.7%,50.0%,70.6%,70.8%,37.5%,33.3%,49
Manhattan,Ryan Ash,All,102,10,81.4,99.2,100.7,30.0%,11.2°,11.0°,30.0,0.0%,0,0.167,0.132,0.221,0.202,40.0%,30.0%,20.0%,35.3%,47.5%,73.7%,27.4%,38.9%,70
New Mexico State,Chris Daniels,All,121,10,83.7,102.3,103.1,40.0%,-0.1°,17.3°,40.0,0.0%,0,0.1,0.117,0.221,0.258,50.0%,0.0%,40.0%,44.6%,64.3%,77.8%,27.7%,31.5%,133
Seton Hall,Ryan Frontera,All,333,41,81.4,94.9,98.2,14.6%,14.3°,15.0°,26.8,0.0%,0,0.121,0.183,0.221,0.29,41.5%,36.6%,12.2%,40.8%,66.0%,82.1%,21.7%,25.0%,101
Richmond,Trevor Dosenbach,All,116,22,75.9,94.7,102.7,13.6%,-8.0°,-2.5°,18.2,0.0%,0,0.192,0.192,0.221,0.241,63.6%,13.6%,9.1%,47.4%,75.0%,75.0%,27.9%,34.5%,87
West Georgia,Jack Witmer,All,88,14,80.5,93.0,94.4,7.1%,10.1°,-4.6°,28.6,0.0%,0,0.176,0.176,0.221,0.239,28.6%,42.9%,21.4%,42.0%,61.0%,100.0%,25.5%,10.8%,88
UTSA,Whitt Joyce,All,97,15,85.2,98.5,100.5,26.7%,15.2°,26.2°,13.3,0.0%,0,0.118,0.155,0.22,0.261,40.0%,53.3%,6.7%,42.3%,81.0%,88.2%,12.7%,19.5%,164
Emory & Henry,Ky Gregoire,All,66,10,79.3,95.7,98.5,10.0%,13.9°,3.4°,30.0,0.0%,0,0.2,0.217,0.22,0.242,40.0%,20.0%,30.0%,48.5%,80.6%,84.0%,20.0%,25.0%,139
Queens (NC),Lenox Lively,All,261,44,79.8,98.1,98.8,15.9%,2.2°,0.0°,29.5,0.0%,0,0.167,0.223,0.22,0.281,52.3%,15.9%,27.3%,41.8%,58.0%,81.2%,28.2%,22.9%,71
West Georgia,Landon Weidner,All,119,21,90.3,102.2,104.9,28.6%,5.2°,-5.1°,19.0,0.0%,0,0.2,0.192,0.22,0.234,47.6%,33.3%,19.0%,51.3%,78.8%,80.5%,29.9%,31.1%,94
Florida International,Sebastian Berrios,All,48,5,84.1,92.9,93.5,0.0%,28.6°,-,0.0,0.0%,0,0.0,0.049,0.22,0.27,20.0%,80.0%,0.0%,18.8%,35.7%,80.0%,11.8%,11.1%,151
Vanderbilt,Chris Maldonado,All,145,16,85.5,99.2,107.6,25.0%,17.0°,26.3°,25.0,6.2%,1,0.111,0.127,0.22,0.254,37.5%,31.2%,25.0%,46.9%,61.9%,87.2%,35.4%,29.4%,68
UNLV,Chase Ditmar,All,138,23,85.0,104.3,110.2,34.8%,2.2°,12.9°,26.1,4.3%,1,0.176,0.202,0.22,0.25,52.2%,17.4%,21.7%,49.3%,61.0%,85.1%,34.4%,19.1%,82
George Mason,Sam Lavin,All,245,47,89.0,104.8,106.8,40.4%,14.3°,11.2°,44.7,4.3%,2,0.193,0.311,0.22,0.372,38.3%,21.3%,31.9%,45.7%,66.4%,83.6%,28.9%,18.8%,90
Navy,Tristan Rucker,All,113,10,86.6,101.3,104.2,40.0%,13.0°,13.1°,70.0,10.0%,1,0.174,0.209,0.219,0.289,30.0%,0.0%,60.0%,48.7%,72.9%,68.6%,30.8%,40.0%,77
Bryant,Shea Grady,All,145,28,80.0,103.1,107.5,35.7%,3.5°,5.4°,25.0,3.6%,1,0.194,0.219,0.219,0.261,60.7%,7.1%,21.4%,47.6%,68.2%,86.7%,30.4%,18.8%,87
Nova Southeastern,Roylan Quevedo,All,42,9,87.7,96.8,99.0,33.3%,2.5°,-4.2°,22.2,0.0%,0,0.111,0.241,0.219,0.337,66.7%,11.1%,22.2%,47.6%,73.7%,100.0%,26.1%,0.0%,111
Appalachian State,Riley Luft,All,406,78,85.0,100.0,104.8,34.6%,-1.7°,7.1°,25.6,0.0%,0,0.208,0.266,0.219,0.29,64.1%,17.9%,15.4%,48.8%,74.4%,87.5%,29.9%,26.3%,96
Emory & Henry,Triston Hensley,All,168,35,81.6,96.3,100.2,11.4%,20.1°,31.6°,34.3,2.9%,1,0.186,0.222,0.219,0.265,37.1%,34.3%,22.9%,55.4%,79.5%,83.9%,34.4%,18.3%,83
Lincoln Memorial,CJ Duggan,All,142,21,82.5,97.9,101.2,23.8%,3.3°,6.1°,33.3,0.0%,0,0.167,0.25,0.219,0.297,52.4%,19.0%,23.8%,40.1%,59.4%,84.2%,24.4%,26.3%,130
Princeton,Will Robbins,All,94,21,84.1,101.5,102.1,19.0%,14.4°,8.4°,23.8,4.8%,1,0.217,0.238,0.219,0.266,47.6%,28.6%,19.0%,35.1%,53.7%,90.9%,20.8%,15.2%,115
Alabama A&M,Christian Soto,All,47,5,73.5,92.8,93.7,0.0%,-13.3°,-,0.0,0.0%,0,0.111,0.111,0.218,0.221,80.0%,20.0%,0.0%,29.8%,45.5%,80.0%,16.0%,35.7%,101
Radford,Cody Bradt,All,59,11,82.9,98.1,98.4,27.3%,-13.7°,-7.4°,9.1,0.0%,0,0.176,0.163,0.218,0.247,81.8%,9.1%,9.1%,47.5%,68.8%,81.8%,22.2%,28.6%,76
Queens (NC),Jake Barbour,All,258,60,81.9,97.3,103.1,20.0%,17.6°,3.0°,23.3,0.0%,0,0.181,0.23,0.218,0.279,41.7%,31.7%,18.3%,51.6%,74.2%,85.3%,29.2%,24.1%,87
Louisiana,Trip Dobson III,All,49,6,73.6,88.5,92.3,0.0%,13.1°,-,16.7,0.0%,0,0.111,0.117,0.218,0.235,50.0%,50.0%,0.0%,38.8%,60.0%,88.9%,29.4%,5.3%,116
East Carolina,Nick Parham,All,74,8,79.4,102.8,103.5,37.5%,-8.9°,11.8°,12.5,12.5%,1,0.133,0.18,0.218,0.254,75.0%,25.0%,0.0%,41.9%,61.1%,63.6%,23.7%,38.7%,76
Central Michigan,Elijah Henning,All,65,15,85.8,93.1,96.7,6.7%,16.1°,50.6°,26.7,0.0%,0,0.188,0.142,0.218,0.188,40.0%,20.0%,20.0%,44.6%,66.7%,100.0%,25.7%,24.1%,97
Cincinnati,Luke Sefcik,All,141,14,89.6,103.9,105.2,35.7%,8.1°,3.9°,42.9,0.0%,0,0.12,0.221,0.218,0.316,50.0%,7.1%,35.7%,31.2%,48.4%,96.7%,17.7%,15.9%,90
Sam Houston State,Hudson Pollard,All,46,7,75.4,95.4,99.5,14.3%,6.3°,6.6°,0.0,0.0%,0,0.111,0.169,0.218,0.268,57.1%,28.6%,0.0%,30.4%,45.5%,90.0%,16.7%,21.4%,137
Canisius,Kadin Miller,All,71,12,82.6,99.1,100.3,16.7%,12.1°,12.8°,33.3,0.0%,0,0.176,0.245,0.218,0.276,58.3%,25.0%,16.7%,43.7%,82.9%,79.3%,5.6%,25.8%,141
Stetson,Anthony Gonzalez,All,78,5,83.4,101.4,102.2,40.0%,7.2°,18.1°,60.0,0.0%,0,0.176,0.093,0.218,0.198,40.0%,40.0%,20.0%,50.0%,64.5%,80.0%,40.4%,30.8%,89
FGCU,Vincent Samuel,All,231,40,87.8,103.8,108.0,30.0%,19.1°,23.9°,32.5,5.0%,2,0.17,0.214,0.218,0.314,37.5%,30.0%,22.5%,43.3%,59.2%,87.9%,31.6%,26.0%,97
TCU,Preston Gamster,All,125,14,80.6,101.5,104.5,14.3%,25.1°,12.5°,21.4,0.0%,0,0.154,0.104,0.218,0.206,28.6%,28.6%,14.3%,49.6%,64.6%,77.4%,40.3%,35.5%,23
Quinnipiac,Jack Bryan,All,69,10,79.5,99.1,102.3,10.0%,4.4°,13.8°,20.0,0.0%,0,0.235,0.119,0.218,0.135,50.0%,40.0%,10.0%,42.0%,73.3%,86.4%,17.9%,34.5%,160
Eastern Kentucky,Silas Shaffer,All,146,18,84.9,95.8,98.8,16.7%,18.7°,38.7°,38.9,0.0%,0,0.188,0.119,0.217,0.153,27.8%,38.9%,27.8%,47.3%,64.4%,84.2%,35.6%,37.7%,67
Missouri,Jedier Hernandez,All,355,56,85.4,102.4,106.5,30.4%,7.5°,1.9°,19.6,0.0%,0,0.164,0.209,0.217,0.266,48.2%,26.8%,17.9%,45.9%,71.2%,89.0%,26.7%,19.6%,78
Western Kentucky,Henry Brown,All,300,51,88.8,103.6,106.0,39.2%,14.9°,6.3°,29.4,3.9%,2,0.169,0.263,0.217,0.321,43.1%,29.4%,21.6%,52.0%,72.7%,82.2%,34.2%,26.3%,82
Navy,Noah Ditas,All,191,21,76.9,97.3,98.2,19.0%,1.8°,6.9°,28.6,0.0%,0,0.189,0.187,0.217,0.215,61.9%,9.5%,28.6%,42.9%,60.8%,79.2%,30.4%,36.6%,100
West Georgia,Blake Bradford,All,114,19,84.3,101.7,103.6,36.8%,6.9°,19.2°,36.8,0.0%,0,0.214,0.275,0.217,0.311,52.6%,15.8%,31.6%,60.5%,78.0%,66.7%,46.9%,34.8%,35
Seton Hall,Casey Cumiskey,All,350,68,82.0,99.7,106.9,23.5%,5.6°,3.7°,26.5,1.5%,1,0.178,0.225,0.217,0.276,51.5%,23.5%,19.1%,44.3%,72.7%,89.9%,23.0%,21.9%,103
La Verne,Ryan Vosika,All,58,10,75.3,88.7,89.1,0.0%,10.8°,-,40.0,0.0%,0,0.182,0.322,0.216,0.35,60.0%,10.0%,30.0%,37.9%,57.7%,100.0%,21.9%,4.5%,144
Goshen,Chase Smith,All,51,7,77.4,88.1,89.0,0.0%,13.7°,-,57.1,0.0%,0,0.182,0.257,0.216,0.297,28.6%,28.6%,42.9%,37.3%,72.0%,55.6%,3.8%,47.4%,182
Ashland,Cameron Miller,All,41,10,82.8,93.1,96.3,20.0%,20.9°,11.3°,30.0,0.0%,0,0.222,0.152,0.216,0.219,40.0%,40.0%,20.0%,39.0%,55.6%,100.0%,26.1%,6.2%,107
Houston Christian,Trevor Roper,All,222,45,78.5,93.9,94.6,0.0%,7.2°,-,48.9,0.0%,0,0.193,0.231,0.216,0.26,46.7%,22.2%,31.1%,41.4%,63.3%,95.7%,20.4%,10.9%,105
Princeton,Jordan Kelly,All,541,69,83.7,99.6,106.5,18.8%,11.9°,15.4°,36.2,2.9%,2,0.149,0.179,0.216,0.265,42.0%,24.6%,26.1%,44.2%,60.8%,73.7%,29.9%,39.7%,73
Ohio State,Marc Stephens,All,223,45,86.2,99.0,101.0,33.3%,18.4°,12.3°,33.3,2.2%,1,0.186,0.249,0.216,0.285,33.3%,35.6%,28.9%,45.7%,57.7%,91.7%,35.3%,21.6%,37
Point Loma,Josiah Rodriguez,All,55,10,90.2,103.3,103.9,40.0%,-2.1°,5.8°,20.0,0.0%,0,0.182,0.288,0.216,0.35,60.0%,10.0%,20.0%,36.4%,62.1%,94.4%,7.7%,5.0%,140
Jackson State,Hederick G. Torres Horta,All,44,7,81.0,99.5,101.7,14.3%,-7.3°,14.7°,42.9,0.0%,0,0.182,0.181,0.216,0.243,28.6%,14.3%,42.9%,34.1%,56.2%,88.9%,21.4%,40.0%,22
Little Rock,Kade Goeke,All,106,12,74.1,89.1,89.1,8.3%,-31.9°,-9.3°,8.3,0.0%,0,0.19,0.113,0.216,0.196,91.7%,0.0%,8.3%,43.4%,67.9%,75.0%,18.9%,28.3%,111
Pepperdine,Devon Walczykowski,All,55,6,79.0,80.5,82.0,0.0%,2.2°,-,16.7,0.0%,0,0.182,0.105,0.216,0.149,83.3%,16.7%,0.0%,52.7%,69.6%,81.2%,40.6%,37.9%,-8
Lincoln Memorial,Joey LaMattina,All,53,7,84.4,91.8,92.1,14.3%,6.9°,-10.9°,14.3,0.0%,0,0.182,0.221,0.216,0.26,71.4%,14.3%,14.3%,35.8%,63.6%,78.6%,16.1%,26.3%,95
California Baptist,Cole Howarth,All,151,14,82.5,101.7,101.9,21.4%,3.2°,15.8°,28.6,0.0%,0,0.172,0.137,0.216,0.185,50.0%,21.4%,28.6%,41.1%,65.7%,65.9%,21.4%,37.1%,105
UMass Lowell,Brandon Fish,All,196,36,84.4,99.2,102.0,25.0%,12.9°,4.4°,19.4,0.0%,0,0.184,0.202,0.216,0.23,52.8%,38.9%,8.3%,52.6%,76.9%,86.7%,36.4%,21.4%,75
West Texas A&M,Elijah Batista,All,35,6,70.7,83.8,86.6,0.0%,36.2°,-,16.7,0.0%,0,0.2,0.137,0.216,0.186,33.3%,16.7%,0.0%,54.3%,84.2%,75.0%,18.8%,36.8%,140
Westcliff,Zane Parmenter,All,30,10,77.6,89.2,91.0,0.0%,-2.1°,-,40.0,0.0%,0,0.182,0.215,0.216,0.263,50.0%,20.0%,30.0%,53.3%,92.3%,83.3%,23.5%,12.5%,106
Long Beach State,Luke Taylor,All,221,33,80.3,97.9,103.3,24.2%,4.4°,12.7°,21.2,3.0%,1,0.192,0.205,0.216,0.253,54.5%,27.3%,15.2%,51.1%,74.3%,76.9%,30.2%,38.9%,56
Dallas,Dylan Goddard,All,48,8,76.3,90.9,92.6,0.0%,3.7°,-,37.5,0.0%,0,0.182,0.315,0.216,0.344,50.0%,0.0%,37.5%,47.9%,68.2%,80.0%,30.8%,30.4%,58
La Verne,Benny Vogel,All,32,9,76.0,89.9,93.1,0.0%,21.6°,-,55.6,0.0%,0,0.2,0.281,0.216,0.312,22.2%,22.2%,55.6%,43.8%,54.5%,100.0%,38.1%,14.3%,78
Delta State,Matthew Martinolich,All,53,9,85.4,95.4,96.0,22.2%,14.6°,14.4°,44.4,0.0%,0,0.182,0.353,0.216,0.389,33.3%,22.2%,44.4%,43.4%,66.7%,100.0%,31.4%,13.0%,121
Piedmont,Kyle Carlson,All,57,5,88.6,87.7,89.3,40.0%,10.9°,-16.6°,20.0,0.0%,0,0.091,0.07,0.215,0.172,40.0%,20.0%,20.0%,42.1%,47.6%,70.0%,38.9%,37.5%,69
Central Michigan,Jake Kutella,All,211,48,79.0,100.0,101.4,25.0%,4.2°,12.5°,43.8,0.0%,0,0.182,0.287,0.215,0.328,41.7%,14.6%,37.5%,43.1%,64.6%,92.2%,24.1%,13.2%,69
Eckerd,Kamron Gelwick,All,46,9,82.2,87.8,88.1,0.0%,7.0°,-,0.0,0.0%,0,0.091,0.09,0.215,0.191,44.4%,44.4%,0.0%,41.3%,60.0%,83.3%,26.9%,21.1%,83
Mercyhurst,Ethan Adams,All,77,6,72.8,91.7,92.8,0.0%,42.0°,-,16.7,0.0%,0,0.071,0.037,0.215,0.193,33.3%,33.3%,0.0%,37.7%,61.3%,52.6%,21.7%,55.2%,112
Canisius,Ronan Glassford,All,138,23,83.5,97.5,101.5,21.7%,7.5°,9.1°,21.7,0.0%,0,0.2,0.185,0.215,0.245,56.5%,13.0%,21.7%,55.1%,90.2%,73.9%,34.5%,32.9%,69
British Columbia,Jackson Boomer,All,66,8,79.0,93.3,93.7,0.0%,16.5°,-,37.5,0.0%,0,0.077,0.183,0.215,0.306,37.5%,25.0%,25.0%,40.9%,69.2%,72.2%,22.5%,33.3%,160
Omaha,Grant Sommers,All,218,33,84.0,102.7,105.1,21.2%,24.3°,9.5°,24.2,3.0%,1,0.143,0.165,0.215,0.239,24.2%,36.4%,21.2%,46.8%,71.7%,84.5%,26.1%,26.5%,117
Grambling,Keanu Jacobs-Guishard,All,76,11,80.1,97.4,100.3,18.2%,1.4°,0.1°,9.1,0.0%,0,0.071,0.202,0.215,0.322,72.7%,18.2%,9.1%,43.4%,64.5%,85.0%,28.9%,18.2%,108
Bellarmine,Jackson Case,All,88,8,80.8,95.5,101.7,25.0%,5.6°,0.1°,12.5,0.0%,0,0.071,0.18,0.215,0.306,75.0%,12.5%,0.0%,42.0%,59.1%,80.8%,25.0%,21.6%,127
Western Michigan,Diego Pena,All,99,15,75.8,83.8,84.4,6.7%,13.6°,-6.3°,26.7,0.0%,0,0.208,0.174,0.215,0.194,46.7%,26.7%,26.7%,39.4%,48.7%,89.5%,33.3%,30.8%,60
Oral Roberts,Keaton Campbell,All,116,27,79.7,103.7,106.1,14.8%,-13.6°,3.7°,11.1,0.0%,0,0.147,0.203,0.215,0.249,66.7%,3.7%,14.8%,56.0%,73.7%,78.6%,39.0%,27.7%,72
San Diego State,Evan Escobar,All,252,38,81.0,91.5,95.5,5.3%,5.9°,6.0°,31.6,0.0%,0,0.175,0.144,0.214,0.195,47.4%,23.7%,21.1%,40.5%,50.4%,74.6%,31.9%,33.3%,26
Sacred Heart,Dante D'Amore,All,201,35,87.7,105.6,110.1,37.1%,11.6°,17.2°,31.4,5.7%,2,0.176,0.249,0.214,0.319,48.6%,28.6%,22.9%,49.3%,74.4%,70.3%,30.4%,38.4%,96
West Virginia,Jorge Valdes,All,83,8,86.0,94.8,96.9,12.5%,16.9°,27.7°,25.0,0.0%,0,0.125,0.142,0.214,0.253,37.5%,50.0%,12.5%,36.1%,61.0%,68.0%,11.9%,33.3%,176
Navy,Owen Peterson,All,208,53,79.6,96.7,99.7,17.0%,8.8°,6.6°,26.4,1.9%,1,0.2,0.236,0.214,0.258,45.3%,28.3%,17.0%,46.6%,68.7%,94.1%,26.6%,9.3%,90
Jacksonville,Clayton Hodges,All,47,9,86.9,96.4,96.5,33.3%,3.5°,4.5°,33.3,0.0%,0,0.25,0.204,0.214,0.195,55.6%,11.1%,22.2%,48.9%,80.0%,93.8%,25.9%,13.0%,72
UMass Lowell,Spencer Aubin,All,68,11,82.2,93.2,94.0,0.0%,2.7°,-,27.3,0.0%,0,0.143,0.14,0.214,0.235,63.6%,18.2%,18.2%,39.7%,71.0%,81.8%,13.5%,29.6%,158
North Dakota State,Thomas Simon,All,142,20,78.4,90.0,91.8,5.0%,14.6°,-12.7°,35.0,0.0%,0,0.212,0.208,0.214,0.215,40.0%,30.0%,25.0%,38.7%,47.1%,87.5%,31.1%,25.5%,48
McNeese,Mack Brouseau,All,60,8,79.8,98.3,98.5,37.5%,-1.2°,12.7°,25.0,0.0%,0,0.25,0.21,0.214,0.23,62.5%,12.5%,25.0%,51.7%,65.4%,82.4%,41.2%,35.5%,71
Concord,Brendan Brady,All,45,6,87.8,91.1,95.9,33.3%,31.8°,6.4°,33.3,0.0%,0,0.25,0.136,0.214,0.133,16.7%,0.0%,33.3%,55.6%,75.0%,53.3%,40.0%,40.0%,102
Monmouth,Aidan Bretschneider,All,138,23,91.4,105.7,107.5,43.5%,13.0°,10.0°,43.5,8.7%,2,0.211,0.261,0.214,0.313,34.8%,17.4%,43.5%,54.3%,66.7%,79.5%,43.1%,41.3%,42
East Texas Baptist,Benjamin Lea,All,46,11,84.7,97.7,101.8,27.3%,12.4°,20.7°,36.4,0.0%,0,0.231,0.266,0.214,0.298,27.3%,18.2%,45.5%,39.1%,90.0%,100.0%,25.0%,16.7%,133
Embry-Riddle (AZ),James Warren,All,43,9,83.7,85.3,87.9,11.1%,7.1°,-3.9°,22.2,0.0%,0,0.231,0.169,0.214,0.168,55.6%,22.2%,22.2%,51.2%,52.9%,100.0%,50.0%,31.8%,-19
Northeastern,Chris Walsh,All,110,18,90.3,99.7,105.0,44.4%,17.0°,14.4°,33.3,0.0%,0,0.174,0.268,0.213,0.331,33.3%,27.8%,33.3%,39.1%,58.0%,93.1%,23.3%,18.6%,77
Grambling,Cameron Hill,All,86,8,93.2,103.8,104.3,50.0%,6.9°,9.7°,25.0,12.5%,1,0.167,0.165,0.213,0.299,37.5%,25.0%,12.5%,39.5%,54.3%,68.4%,29.4%,47.1%,73
Houston,Jackson LaLima,All,126,18,82.8,96.5,97.3,16.7%,4.3°,14.6°,27.8,0.0%,0,0.161,0.187,0.213,0.245,50.0%,22.2%,22.2%,48.4%,74.1%,79.1%,26.5%,29.5%,110
Longwood,Jacob Moore,All,61,5,78.0,91.4,91.9,20.0%,4.8°,-8.7°,40.0,0.0%,0,0.167,0.134,0.213,0.173,60.0%,20.0%,20.0%,39.3%,55.6%,93.3%,26.5%,29.2%,56
Incarnate Word,Brandon Burckel,All,55,7,88.6,95.6,96.4,14.3%,22.1°,14.4°,42.9,0.0%,0,0.167,0.16,0.213,0.268,14.3%,28.6%,42.9%,58.2%,84.8%,64.3%,18.2%,40.6%,119
West Georgia,Hank Smith,All,50,9,84.4,102.2,103.5,22.2%,0.2°,21.3°,44.4,11.1%,1,0.154,0.239,0.213,0.329,55.6%,11.1%,33.3%,40.0%,68.2%,73.3%,17.9%,30.0%,116
Miami,Ethan Puig,All,104,16,89.8,101.2,101.7,31.2%,8.8°,13.0°,25.0,0.0%,0,0.1,0.249,0.213,0.362,43.8%,31.2%,18.8%,31.7%,67.6%,80.0%,11.9%,27.3%,123
Northeastern,Justin Bosland,All,87,12,83.5,96.1,96.3,41.7%,21.8°,14.6°,33.3,0.0%,0,0.167,0.206,0.213,0.271,33.3%,33.3%,25.0%,47.1%,63.6%,71.4%,30.2%,31.7%,91
UT Martin,Tommy Koch,All,112,9,79.3,94.1,105.6,11.1%,5.9°,0.4°,22.2,0.0%,0,0.095,0.133,0.213,0.246,44.4%,33.3%,22.2%,42.9%,59.1%,76.9%,32.4%,43.8%,-6
Central Connecticut,Brady Short,All,61,12,88.1,95.8,99.2,25.0%,12.6°,-1.1°,41.7,0.0%,0,0.154,0.236,0.213,0.309,50.0%,25.0%,16.7%,42.6%,64.0%,93.8%,27.8%,3.8%,104
UMass,Jack Peters,All,131,15,81.7,94.3,95.3,13.3%,3.8°,11.2°,40.0,0.0%,0,0.192,0.155,0.213,0.208,46.7%,40.0%,13.3%,41.2%,58.1%,75.0%,26.1%,38.9%,57
San Diego,Jonathan Fitz,All,183,21,88.6,104.1,105.5,38.1%,5.4°,15.0°,38.1,4.8%,1,0.135,0.213,0.212,0.289,52.4%,19.0%,19.0%,31.1%,43.0%,75.7%,20.6%,29.8%,44
Kansas State,Micah Dean,All,197,21,93.0,105.0,108.6,47.6%,9.2°,19.2°,61.9,14.3%,3,0.132,0.245,0.212,0.358,33.3%,23.8%,42.9%,47.2%,71.1%,63.8%,24.0%,36.6%,74
Stonehill,Nathan Kearney,All,77,16,78.2,93.9,95.6,18.8%,16.0°,-0.8°,31.2,0.0%,0,0.2,0.26,0.212,0.284,37.5%,31.2%,31.2%,36.4%,60.0%,88.9%,21.3%,25.0%,107
Indiana State,Miguel Cantu,All,133,26,86.9,105.2,106.3,30.8%,12.7°,7.5°,23.1,3.8%,1,0.176,0.224,0.212,0.26,42.3%,23.1%,23.1%,39.8%,59.4%,94.7%,21.7%,15.1%,82
Chapman,Charlie Sturm,All,77,14,80.0,92.5,94.2,0.0%,-0.2°,-,35.7,0.0%,0,0.2,0.242,0.212,0.266,57.1%,7.1%,35.7%,41.6%,55.9%,84.2%,30.2%,25.0%,76
Ball State,Korbin Griffin,All,222,40,89.3,104.8,108.0,42.5%,8.9°,14.6°,32.5,7.5%,3,0.189,0.305,0.212,0.371,45.0%,17.5%,27.5%,49.5%,73.8%,78.9%,28.6%,24.5%,114
Mars Hill,Dawson Anderson,All,139,23,82.6,100.2,101.2,30.4%,4.1°,10.0°,34.8,0.0%,0,0.195,0.199,0.211,0.232,43.5%,13.0%,34.8%,60.4%,84.5%,65.3%,43.2%,42.9%,61
Nova Southeastern,Zeth Rodriguez,All,32,6,79.7,94.5,94.7,0.0%,3.8°,-,33.3,0.0%,0,0.143,0.195,0.211,0.287,33.3%,16.7%,33.3%,40.6%,70.6%,83.3%,6.7%,15.4%,151
Southeastern (FL),Sean Kaelber,All,102,11,75.1,94.4,95.8,9.1%,9.9°,13.0°,36.4,0.0%,0,0.15,0.116,0.211,0.18,45.5%,36.4%,9.1%,32.4%,64.9%,79.2%,13.8%,36.4%,117
Dayton,Alejandro Cazorla,All,223,32,87.5,104.1,105.7,28.1%,20.8°,22.0°,37.5,3.1%,1,0.137,0.206,0.211,0.291,25.0%,40.6%,31.2%,53.4%,84.6%,76.6%,31.8%,33.6%,96
Washington State,Ollie Obenour,All,341,57,87.1,99.8,101.6,26.3%,4.3°,7.9°,28.1,3.5%,2,0.165,0.208,0.211,0.289,49.1%,22.8%,24.6%,46.0%,66.3%,90.0%,26.9%,18.5%,82
Texas Lutheran,Adam Peavy,All,29,7,80.1,100.1,102.5,14.3%,-2.5°,3.2°,42.9,0.0%,0,0.167,0.265,0.211,0.34,57.1%,14.3%,28.6%,31.0%,22.2%,100.0%,35.0%,0.0%,37
Flagler,Jesse Sullivan,All,74,22,81.1,100.0,102.4,31.8%,4.2°,5.6°,31.8,0.0%,0,0.167,0.313,0.21,0.344,45.5%,27.3%,27.3%,50.0%,79.5%,100.0%,17.1%,5.4%,133
Bucknell,Andrew Swenson,All,81,12,85.1,98.2,102.0,33.3%,22.3°,11.5°,41.7,8.3%,1,0.136,0.198,0.21,0.281,25.0%,41.7%,25.0%,50.6%,69.4%,68.0%,35.6%,48.8%,69
Northwestern State,Colin Rains,All,103,19,78.3,93.1,105.8,21.1%,-10.7°,1.6°,10.5,0.0%,0,0.172,0.179,0.21,0.241,68.4%,10.5%,10.5%,54.4%,78.7%,75.7%,33.9%,33.9%,72
